stop_id,stop_code,stop_lat,stop_lon,stop_name,stop_url,stop_desc
KIBIT_04,316B,48.5547992761,7.7672934159,Kibitzenau,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
KIBIT_05,316G,48.554927324,7.7663321793,Kibitzenau,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
KIBIT_06,316C,48.5550737909,7.766524963,Kibitzenau,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
KIBIT_07,316D,48.5547968349,7.7669779211,Kibitzenau,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
KIBTZ_01,316C,48.5550737909,7.766524963,Kibitzenau,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
KIEFE_01,317A,48.5472614096,7.7704798802,Kiefer,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
KIEFE_02,317B,48.5475410702,7.7700755372,Kiefer,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
KLEBS_01,318A,48.5441961542,7.7731859137,Klebsau,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
KLEBS_02,318B,48.5442593998,7.7734165638,Klebsau,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
KOMAI_01,831A,48.5604120636,7.5862592204,Kolbsheim Mairie,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
KOMAI_02,831B,48.5605145568,7.5861603476,Kolbsheim Mairie,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
KRIMM_07,319A,48.5630309661,7.752584517,Krimmeri,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
KRIMM_08,319B,48.5632217862,7.7526415139,Krimmeri,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
KRMEI_01,319E,48.5618449805,7.7519263699,Krimmeri Meinau,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
KRMEI_02,319F,48.5619791497,7.7525118877,Krimmeri Meinau,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
KRUTE_01,320A,48.5799612712,7.7579295239,Krutenau,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
KRUTE_02,320B,48.5801363929,7.7576561176,Krutenau,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LAALI_03,760C,48.6472343215,7.6882845721,Lampertheim Alisiers,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LAEGL_01,321A,48.6509159032,7.70104619,Lampertheim Eglise,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LAEGL_02,321B,48.6508768486,7.700893618,Lampertheim Eglise,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LAGRR_01,322A,48.581296621,7.7462635577,Langstross/Grand Rue,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LAGRR_02,322B,48.5816359536,7.7463235706,Langstross/Grand Rue,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LAITE_01,323A,48.5755270899,7.7308287248,Laiterie,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LAITE_02,323B,48.5759988929,7.7325479926,Laiterie,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LAITE_03,323C,48.5760159959,7.7316813869,Laiterie,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LAITE_04,323D,48.5758005,7.7312961,Laiterie,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LAITE_05,323E,48.5753184823,7.7343203576,Laiterie,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LAMAR_01,325A,48.6111125219,7.7381932611,Lamartine,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LAMAR_02,325B,48.6109663051,7.7376030385,Lamartine,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LAMEY_01,326A,48.5883556012,7.7554397284,Lamey,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LAMEY_02,326B,48.5883001579,7.756229639,Lamey,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LAMPR_01,327A,48.6019664242,7.7925559891,Robertsau Lamproie,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LAMPR_02,327B,48.6017702111,7.7927874773,Robertsau Lamproie,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LAMRI_01,328A,48.6510830256,7.6992981436,Lampertheim Mairie,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LAMRI_02,328B,48.650637953,7.7000568248,Lampertheim Mairie,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LANBE_01,329G,48.570014,7.762086,Landsberg,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LANDB_01,329H,48.569217,7.764172,Landsberg,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LANDS_05,329A,48.5692735176,7.7641441673,Landsberg,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LANDS_06,329C,48.5699468242,7.7620708197,Landsberg,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LANDS_07,329B,48.5702936054,7.7636191248,Landsberg,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LANDS_10,329E,48.5688986343,7.7635229557,Landsberg,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LANDS_11,329F,48.568637117,7.7636268362,Landsberg,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LANSB_01,329I,48.570119,7.763612,Landsberg,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LAROC_01,330A,48.5352753905,7.7854033559,La Rochelle,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LAROC_02,330B,48.5363292422,7.7869905531,La Rochelle,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LASOU_01,331A,48.628415856,7.7292008233,La Souffel,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LASOU_02,331B,48.6288450936,7.7292485909,La Souffel,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LAUTE_01,332A,48.6096041004,7.7418969199,Lauterbourg,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LAUTE_02,332B,48.6095243578,7.7418015115,Lauterbourg,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LAVIG_01,333A,48.5340448698,7.6957188896,La Vigie,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LAVIG_02,333B,48.533608899,7.6942050464,La Vigie,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LAVOI_01,719A,48.6029396164,7.7190158414,Lavoisier,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LAVOI_02,719B,48.6027602639,7.7191155473,Lavoisier,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LAVOI_03,719C,48.6021117831,7.7196433607,Lavoisier,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LAVOI_04,719D,48.6020709789,7.7192246443,Lavoisier,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LAZAR_01,334A,48.5634163038,7.7615080029,Lazaret,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LAZAR_02,334B,48.5635974116,7.7615196471,Lazaret,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LECLE_01,335A,48.5342782135,7.7343959338,Leclerc,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LECLE_02,335B,48.5345760666,7.734491676,Leclerc,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LEFEB_01,336A,48.5601929002,7.7442153306,Lefèbvre,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LEFEB_02,336B,48.5605319905,7.7436450543,Lefèbvre,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LEGAL_01,731A,48.5961093674,7.6986645918,Le Galet,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LEGAL_02,731B,48.5961982786,7.6981179043,Le Galet,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LEMAR_01,338C,48.609341296,7.765914551,Le Marais,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LEMAR_02,338D,48.6091842499,7.7660266191,Le Marais,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LEMAR_03,338A,48.6099232579,7.7657309458,Le Marais,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LEMAR_04,338B,48.6097827201,7.7655632244,Le Marais,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LERCH_01,339A,48.6198506182,7.7312912426,Lerchenberg,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LERCH_02,339B,48.6196665666,7.7315130182,Lerchenberg,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LERIE_01,340A,48.6214719951,7.7675578792,Le Ried,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LERIE_02,340B,48.6212856195,7.7679000135,Le Ried,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LHPPA_01,341A,48.5858545338,7.743683078,Les Halles - Pont de Paris,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LHPPA_06,341C,48.5858545338,7.743683078,Les Halles - Pont de Paris,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LHPPA_07,341D,48.5852059242,7.7434762138,Les Halles - Pont de Paris,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LHPPA_F1,341B,48.5852059242,7.7434762138,Les Halles - Pont de Paris,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LHSEB_01,342A,48.5860966799,7.7430549636,Les Halles Sébastopol,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LIBER_01,343A,48.5859380109,7.7581661725,Liberté,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LIBER_02,343B,48.5861792905,7.7579219052,Liberté,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LICEN_01,344A,48.4902794336,7.6649002242,Lipsheim Centre,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LIEST_01,345A,48.4915621931,7.6698389032,Lipsheim Est,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LIEST_02,345B,48.4912341262,7.6698855386,Lipsheim Est,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LIGAR_06,346E,48.4912035087,7.6727200325,Lipsheim Gare,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LITIE_01,348A,48.5537703385,7.6894163522,Lingolsheim Tiergaertel,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LITIE_03,348B,48.5538666058,7.6894724768,Lingolsheim Tiergaertel,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LITIE_04,348C,48.5538569175,7.6894773483,Lingolsheim Tiergaertel,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LNCEN_01,350A,48.5581352285,7.6851973221,Lingolsheim Centre,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LNCEN_02,350B,48.5584255506,7.6859946136,Lingolsheim Centre,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LNCHA_01,351A,48.5536726857,7.6799239612,Lingolsheim Château,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LNGAR_01,352A,48.5595810751,7.6782075935,Lingolsheim Gare,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LNMAI_01,353A,48.5573466364,7.6828246191,Lingolsheim Mairie,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LNMAI_02,353B,48.557380467,7.6826868206,Lingolsheim Mairie,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LOAMP_01,827A,48.509948523,7.710725814,Louis Ampère,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LOAMP_02,827B,48.5098822922,7.7108469607,Louis Ampère,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LOEBB_01,354A,48.475737918,7.7098468691,Loeb,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LOEBB_02,354B,48.4756265329,7.7106978815,Loeb,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LOLOU_03,356C,48.5491948484,7.7579249415,Louis Loucheur,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LOLOU_04,356D,48.5493515165,7.7581576183,Louis Loucheur,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LONDR_01,721A,48.610355446,7.7120415948,Londres,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LONDR_02,721B,48.6102714417,7.7117822021,Londres,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LONDR_05,721E,48.610355446,7.7120415948,Londres,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LONDR_06,721F,48.6102714417,7.7117822021,Londres,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LORRA_01,702A,48.6519540313,7.6953491459,Lorraine,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LORRA_02,702B,48.6512368245,7.6967794311,Lorraine,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LWAEG_01,359A,48.6627842385,7.82224752,La Wantzenau Eglise,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LWAEG_02,359B,48.6624692882,7.8219937152,La Wantzenau Eglise,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LWAGO_01,361A,48.6758839529,7.8153965432,La Wantzenau Le Golf,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LWAGO_02,361B,48.6758839529,7.8153965432,La Wantzenau Le Golf,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LWAMA_01,362A,48.6578855613,7.8281827994,La Wantzenau Mairie,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LWATI_01,364A,48.6607413227,7.8235843956,La Wantzenau Le Tilleul,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LWATI_02,364B,48.6607128919,7.8234041717,La Wantzenau Le Tilleul,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LWAZA_01,763A,48.6693222476,7.812751492,La Wantzenau ZA,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LWECO_01,358A,48.6595615489,7.8254212837,La Wantzenau Ecole,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LWECO_02,358B,48.6592985026,7.8256062654,La Wantzenau Ecole,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LWGAR_02,360B,48.6646549273,7.8237230703,La Wantzenau Gare,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LWGAR_03,360C,48.6646549273,7.8237230703,La Wantzenau Gare,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LYCOU_01,366A,48.5585301439,7.7483633743,Lycée Couffignal,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LYCOU_02,366B,48.5587160897,7.7482970486,Lycée Couffignal,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LYCOU_03,366C,48.5587097541,7.7489991273,Lycée Couffignal,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LYCOU_04,366D,48.5589063747,7.7493315425,Lycée Couffignal,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LYCOU_07,366G,48.5588129914,7.7489745989,Lycée Couffignal,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LYCOU_08,366H,48.5582514233,7.7489174955,Lycée Couffignal,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LYJMO_01,367A,48.5643542667,7.7692571282,Lycée Jean Monnet,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LYJMO_02,367B,48.5645315474,7.7697332203,Lycée Jean Monnet,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LYKLE_01,368A,48.5933121688,7.7575781995,Lycée Kléber,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LYKLE_02,368B,48.5934623881,7.7581299552,Lycée Kléber,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LYKLE_05,368C,48.594250266,7.757798396,Lycée Kléber,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LYKLE_06,368D,48.5939028006,7.7577160498,Lycée Kléber,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LYMAB_01,369A,48.6166095889,7.7679947153,Lycée Marc Bloch,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LYMAB_02,369B,48.6167169488,7.7679829087,Lycée Marc Bloch,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LYOPA_01,372A,48.5749187968,7.7337708094,Lyon-Pasteur,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LYPAS_01,373A,48.5744970908,7.7385706454,Lycée Pasteur,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LYPAS_02,373B,48.5742810241,7.7388465777,Lycée Pasteur,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MAALE_01,374A,48.5616657669,7.6813194875,Maxime Alexandre,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MAALE_02,374B,48.5617126926,7.6824633052,Maxime Alexandre,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MAARM_01,375A,48.5783235199,7.7338782128,Musée d'Art Moderne,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MAARM_02,375B,48.5775245906,7.7357348556,Musée d'Art Moderne,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MAARM_03,375E,48.5781842487,7.7337518891,Musée d'Art Moderne,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MAARM_04,375C,48.5779814992,7.7342051722,Musée d'Art Moderne,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MAARM_05,375D,48.577755564,7.7337748253,Musée d'Art Moderne,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MAARM_06,375F,48.5779003901,7.7352077304,Musée d'Art Moderne,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MAARM_07,375G,48.5781564483,7.7351538352,Musée d'Art Moderne,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MAARM_09,375A,48.5783235199,7.7338782128,Musée d'Art Moderne,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MAARM_12,375I,48.5778238544,7.7337080833,Musée d'art Mod.,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MABLO_01,376A,48.6166155712,7.7680085599,Marc Bloch,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MABLO_02,376B,48.6164160866,7.7678516507,Marc Bloch,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MACAL_01,802A,48.5577140446,7.6982549102,Maria Callas,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MACAL_02,802B,48.5578299632,7.6980952404,Maria Callas,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MADRI_01,717A,48.6097040003,7.7068481168,Madrid,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MADRI_02,717B,48.6095638504,7.706663462,Madrid,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MALTE_01,380A,48.6136244659,7.7559364618,Malterie,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MALTE_02,380B,48.6136168346,7.7564233337,Malterie,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MAPAG_01,381A,48.6024275088,7.7026545878,Marcel Pagnol,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MAPAG_02,381B,48.6024503318,7.7028418928,Marcel Pagnol,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MARAI_01,382A,48.6099878269,7.7658694983,Le Marais,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MARAI_02,382B,48.6099878269,7.7658694983,Le Marais,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MARGA_01,843A,48.5971100155,7.7370661978,Marché Gare,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MARGU_01,384A,48.6142040089,7.7600960146,Marguerite,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MARGU_02,384B,48.6141900575,7.7596924128,Marguerite,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MARNE_01,385A,48.5836775229,7.773175165,Marne,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MARNE_02,385B,48.5837646877,7.7727946266,Marne,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MARNE_03,385C,48.5826330855,7.7729330956,Marne (déviation marché),http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MAROU_01,386A,48.6079638946,7.7498819922,Maison Rouge,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MAROU_02,386B,48.6078781423,7.7499670122,Maison Rouge,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MARRO_03,386E,48.6070199993,7.7488562429,Maison Rouge,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MARRO_04,386F,48.6091689408,7.7476049959,Maison Rouge,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MARUD_01,732A,48.587555465,7.6977832987,Marcel Rudloff,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
